country;geoid;iso;d;cases;deaths;wage;cash;credit;taxcd;export;rate;school;rest;sport;elect;mass;travel;domestic;testing;state;surveillance;Index_Rigidity;Econ_Measures
Armenia;AM;ARM;22-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;23-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;24-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;25-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;26-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;27-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;28-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;29-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;30-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;31-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;01feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;02feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;03feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;04feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;05feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;06feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;07feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;08feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;09feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;10feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;11feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;12feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;13feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;14feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;15feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;16feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;17feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;18feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;19feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;20feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;21feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;22feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;23feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;24feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;25feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;26feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;27feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;28feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;29feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;01-mars-20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
Armenia;AM;ARM;02-mars-20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;03-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;04-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;05-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;06-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;07-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;08-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;09-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;10-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;11-mars-20;;;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;12-mars-20;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;.1111111;0
Armenia;AM;ARM;13-mars-20;2;0;0;0;0;0;0;0;1;0;.5;0;0;0;0;;0;0;.1666667;0
Armenia;AM;ARM;14-mars-20;7;0;0;0;0;0;0;0;1;0;.5;0;0;0;0;;0;0;.1666667;0
Armenia;AM;ARM;15-mars-20;7;0;0;0;0;0;0;0;1;0;.5;0;0;0;0;;0;0;.1666667;0
Armenia;AM;ARM;16-mars-20;10;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;17-mars-20;22;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;18-mars-20;26;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;19-mars-20;37;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;20-mars-20;7;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;21-mars-20;14;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;22-mars-20;24;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;23-mars-20;30;0;1;1;0;0;1;0;1;0;.5;1;1;1;1;;1;0;.7222222;.5
Armenia;AM;ARM;24-mars-20;4;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;25-mars-20;71;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;26-mars-20;25;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;27-mars-20;39;1;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;28-mars-20;43;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;29-mars-20;52;2;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;30-mars-20;0;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;31-mars-20;58;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;01apr2020;50;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;02apr2020;39;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;03apr2020;92;1;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;04apr2020;73;3;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;05apr2020;34;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;06apr2020;52;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;07apr2020;11;1;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;08apr2020;20;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;09apr2020;28;1;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;10apr2020;40;1;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;11apr2020;16;1;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;12apr2020;30;2;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;13apr2020;46;0;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Armenia;AM;ARM;14apr2020;26;1;1;1;0;0;1;1;1;0;.5;1;1;1;1;;1;0;.7222222;.6666667
Antigua and Barbuda;AG;ATG;15-mars-20;1;0;0;0;0;0;0;0;;0;.5;;.5;.5;0;;0;0;;0
Antigua and Barbuda;AG;ATG;21-mars-20;0;0;0;0;0;0;0;0;;0;.5;;.5;.5;0;;0;0;.2142857;0
Antigua and Barbuda;AG;ATG;22-mars-20;0;0;0;0;0;0;0;0;;0;.5;;.5;.5;0;;0;0;.2142857;0
Antigua and Barbuda;AG;ATG;23-mars-20;0;0;0;0;0;0;0;0;;0;.5;;.5;.5;0;;0;0;.2142857;0
Antigua and Barbuda;AG;ATG;24-mars-20;0;0;0;0;0;0;0;0;;0;.5;;.5;.5;0;;0;0;.2142857;0
Antigua and Barbuda;AG;ATG;25-mars-20;2;0;0;0;0;0;0;0;;0;.5;;.5;.5;0;;0;0;.2142857;0
Antigua_and_Barbuda;AG;ATG;26-mars-20;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;27-mars-20;4;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;28-mars-20;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;29-mars-20;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;30-mars-20;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;31-mars-20;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;01apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;02apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;03apr2020;2;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;04apr2020;6;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;05apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;06apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;07apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;08apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;09apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;10apr2020;4;2;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;11apr2020;2;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;12apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;13apr2020;0;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Antigua_and_Barbuda;AG;ATG;14apr2020;2;0;1;0;0;0;1;0;;0;.5;;.5;.5;0;;0;0;.2142857;.3333333
Australia;AU;AUS;31dec2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;01-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;02-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;03-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;04-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;05-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;06-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;07-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;08-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;09-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;10-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;11-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;12-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;13-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;14-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;15-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;16-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;17-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;18-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;19-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;20-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;21-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;22-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;23-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;24-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;25-janv-20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;26-janv-20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;27-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;28-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;29-janv-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;30-janv-20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;31-janv-20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;AU;AUS;01feb2020;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;02feb2020;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;03feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;04feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;05feb2020;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;06feb2020;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;07feb2020;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;08feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;09feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;10feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;11feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;12feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;13feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;14feb2020;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;15feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;16feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;17feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;18feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;19feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;20feb2020;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;.1;0
Australia;AU;AUS;21feb2020;2;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;22feb2020;4;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;23feb2020;1;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;24feb2020;0;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;25feb2020;0;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;26feb2020;0;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;27feb2020;1;0;0;0;0;0;0;0;0;0;0;.5;0;0;0;0;0;0;.15;0
Australia;AU;AUS;28feb2020;0;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;29feb2020;2;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;01-mars-20;1;1;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;02-mars-20;3;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;03-mars-20;4;0;0;0;0;0;0;0;0;0;0;.5;0;0;0;0;0;0;.15;0
Australia;AU;AUS;04-mars-20;8;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;05-mars-20;11;1;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;06-mars-20;7;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;07-mars-20;4;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;08-mars-20;11;1;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;09-mars-20;6;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;10-mars-20;20;0;0;0;0;0;0;0;0;0;0;.5;0;1;0;0;0;0;.15;0
Australia;AU;AUS;11-mars-20;12;0;0;0;0;0;0;0;0;0;0;.5;0;0;0;0;0;0;.15;0
Australia;AU;AUS;12-mars-20;14;0;1;1;0;.5;1;0;0;0;0;.5;0;1;0;0;0;0;.15;.5833333
Australia;AU;AUS;13-mars-20;30;0;1;1;0;.5;1;0;0;0;0;.5;0;1;0;0;0;0;.15;.5833333
Australia;AU;AUS;14-mars-20;41;0;1;1;0;.5;1;0;0;0;0;0;0;1;0;0;0;0;.15;.5833333
Australia;AU;AUS;15-mars-20;52;0;1;1;0;.5;1;0;0;0;0;.5;0;1;0;0;0;0;.15;.5833333
Australia;AU;AUS;16-mars-20;49;2;1;1;0;.5;1;0;0;0;0;.5;0;1;0;0;0;0;.15;.5833333
Australia;AU;AUS;17-mars-20;77;0;1;1;0;.5;1;0;0;0;0;.5;0;1;0;0;0;0;.15;.5833333
Australia;AU;AUS;18-mars-20;79;0;1;1;0;.5;1;0;0;0;.5;.5;.5;1;0;1;1;0;.45;.5833333
Australia;AU;AUS;19-mars-20;111;1;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;0;1;1;0;.5;.5833333
Australia;AU;AUS;20-mars-20;144;0;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;0;1;1;0;.5;.5833333
Australia;AU;AUS;21-mars-20;165;1;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;0;1;1;0;.5;.5833333
Australia;AU;AUS;22-mars-20;224;0;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;0;1;1;0;.5;.5833333
Australia;AU;AUS;23-mars-20;611;0;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;24-mars-20;114;0;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;25-mars-20;600;1;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;26-mars-20;376;3;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;27-mars-20;367;2;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;28-mars-20;212;0;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;29-mars-20;431;1;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;30-mars-20;284;2;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;31-mars-20;464;3;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;01apr2020;150;1;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;02apr2020;269;1;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;03apr2020;248;2;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;04apr2020;324;7;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;05apr2020;139;4;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;06apr2020;57;2;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;07apr2020;100;6;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;08apr2020;112;3;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;09apr2020;96;5;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
Australia;AU;AUS;10apr2020;100;2;1;1;0;.5;1;0;.5;0;.5;.5;.5;1;.5;1;1;0;.55;.5833333
